ParentLocationCode,SpatialDim,Dim1,Value,NumericValue,Date,IndicatorCode
EMR,BHR,SEX_BTSX,18.7,18.7,2023-12-07T16:59:11+01:00,Yth_curr_tob_use
AFR,MWI,SEX_BTSX,14.2,14.2,2023-12-07T16:58:57+01:00,Yth_curr_tob_use
WPR,VNM,SEX_FMLE,1.8,1.8,2023-12-07T16:59:12+01:00,Yth_curr_tob_use
WPR,JPN,SEX_MLE,Data not available,,2023-12-07T16:59:37+01:00,Yth_curr_tob_use
AFR,NGA,SEX_FMLE,11.1,11.1,2023-12-07T16:59:20+01:00,Yth_curr_tob_use
EUR,CHE,SEX_FMLE,Data not available,,2023-12-07T16:59:42+01:00,Yth_curr_tob_use
EMR,PAK,SEX_FMLE,6.6,6.6,2023-12-07T16:59:05+01:00,Yth_curr_tob_use
AFR,ZMB,SEX_MLE,24.9,24.9,2023-12-07T16:58:58+01:00,Yth_curr_tob_use
EMR,LBN,SEX_MLE,35.3,35.3,2023-12-07T16:59:21+01:00,Yth_curr_tob_use
AMR,PER,SEX_BTSX,7.2,7.2,2023-12-07T16:59:12+01:00,Yth_curr_tob_use
EMR,TUN,SEX_FMLE,4.6,4.6,2023-12-07T16:59:11+01:00,Yth_curr_tob_use
AMR,VEN,SEX_MLE,15.9,15.9,2023-12-07T16:59:11+01:00,Yth_curr_tob_use
EUR,GBR,SEX_FMLE,Data not available,,2023-12-07T16:59:47+01:00,Yth_curr_tob_use
WPR,FJI,SEX_BTSX,9.1,9.1,2023-12-07T16:59:06+01:00,Yth_curr_tob_use
WPR,WSM,SEX_FMLE,8.1,8.1,2023-12-07T16:58:57+01:00,Yth_curr_tob_use
EUR,LTU,SEX_MLE,Data not available,,2023-12-07T16:59:43+01:00,Yth_curr_tob_use
WPR,FJI,SEX_MLE,11.8,11.8,2023-12-07T16:59:06+01:00,Yth_curr_tob_use
EUR,NOR,SEX_BTSX,Data not available,,2023-12-07T16:59:33+01:00,Yth_curr_tob_use
SEAR,BGD,SEX_BTSX,9.2,9.2,2023-12-07T16:59:05+01:00,Yth_curr_tob_use
EUR,DNK,SEX_FMLE,Data not available,,2023-12-07T16:59:43+01:00,Yth_curr_tob_use
SEAR,BGD,SEX_FMLE,2.1,2.1,2023-12-07T16:59:05+01:00,Yth_curr_tob_use
EUR,FIN,SEX_FMLE,13,13.0,2023-12-07T16:58:58+01:00,Yth_curr_tob_use
WPR,TUV,SEX_MLE,30.4,30.4,2023-12-07T16:59:06+01:00,Yth_curr_tob_use
EUR,IRL,SEX_BTSX,Data not available,,2023-12-07T16:59:40+01:00,Yth_curr_tob_use
AFR,GHA,SEX_FMLE,8.1,8.1,2023-12-07T16:59:19+01:00,Yth_curr_tob_use
AMR,COL,SEX_MLE,20.6,20.6,2023-12-07T16:59:12+01:00,Yth_curr_tob_use
EUR,ISL,SEX_MLE,Data not available,,2023-12-07T16:59:48+01:00,Yth_curr_tob_use
EUR,NLD,SEX_BTSX,Data not available,,2023-12-07T16:59:28+01:00,Yth_curr_tob_use
EMR,PAK,SEX_BTSX,10.7,10.7,2023-12-07T16:59:05+01:00,Yth_curr_tob_use
EMR,EGY,SEX_FMLE,8.2,8.2,2023-12-07T16:59:04+01:00,Yth_curr_tob_use
AFR,GHA,SEX_BTSX,8.8,8.8,2023-12-07T16:58:57+01:00,Yth_curr_tob_use
EMR,QAT,SEX_FMLE,8.7,8.7,2023-12-07T16:59:05+01:00,Yth_curr_tob_use
WPR,BRN,SEX_FMLE,3.9,3.9,2023-12-07T16:58:57+01:00,Yth_curr_tob_use
SEAR,THA,SEX_FMLE,8.1,8.1,2023-12-07T16:59:11+01:00,Yth_curr_tob_use
AFR,MLI,SEX_MLE,23.1,23.1,2023-12-07T16:59:12+01:00,Yth_curr_tob_use
WPR,SLB,SEX_FMLE,24.4,24.4,2023-12-07T16:58:56+01:00,Yth_curr_tob_use
AMR,BOL,SEX_BTSX,10.9,10.9,2023-12-07T16:59:19+01:00,Yth_curr_tob_use
AFR,ZWE,SEX_BTSX,20,20.0,2023-12-07T16:59:13+01:00,Yth_curr_tob_use
EUR,POL,SEX_BTSX,Data not available,,2023-12-07T16:59:42+01:00,Yth_curr_tob_use
AMR,BRB,SEX_FMLE,11.4,11.4,2023-12-07T16:59:11+01:00,Yth_curr_tob_use
EUR,ESP,SEX_BTSX,Data not available,,2023-12-07T16:59:51+01:00,Yth_curr_tob_use
WPR,NIU,SEX_FMLE,19.2,19.2,2023-12-07T16:59:06+01:00,Yth_curr_tob_use
AFR,ZWE,SEX_FMLE,15.8,15.8,2023-12-07T16:59:13+01:00,Yth_curr_tob_use
EUR,NOR,SEX_MLE,Data not available,,2023-12-07T16:59:37+01:00,Yth_curr_tob_use
EUR,DNK,SEX_MLE,Data not available,,2023-12-07T16:59:43+01:00,Yth_curr_tob_use
EUR,BIH,SEX_BTSX,24.4,24.4,2023-12-07T16:59:20+01:00,Yth_curr_tob_use
EUR,LTU,SEX_BTSX,Data not available,,2023-12-07T16:59:43+01:00,Yth_curr_tob_use
SEAR,LKA,SEX_FMLE,3.1,3.1,2023-12-07T16:58:56+01:00,Yth_curr_tob_use
WPR,NRU,SEX_BTSX,26.2,26.2,2023-12-07T16:59:20+01:00,Yth_curr_tob_use
EUR,RUS,SEX_MLE,12.1,12.1,2023-12-07T16:59:13+01:00,Yth_curr_tob_use
WPR,FSM,SEX_BTSX,29.2,29.2,2023-12-07T16:59:20+01:00,Yth_curr_tob_use
AMR,USA,SEX_BTSX,6.7,6.7,2023-12-07T16:58:57+01:00,Yth_curr_tob_use
AMR,GTM,SEX_FMLE,14.4,14.4,2023-12-07T16:59:12+01:00,Yth_curr_tob_use
AMR,GRD,SEX_BTSX,9.7,9.7,2023-12-07T16:59:05+01:00,Yth_curr_tob_use
EMR,EGY,SEX_BTSX,13.6,13.6,2023-12-07T16:59:04+01:00,Yth_curr_tob_use
AMR,SLV,SEX_MLE,1,1.0,2023-12-07T16:59:12+01:00,Yth_curr_tob_use
AMR,NIC,SEX_MLE,16.4,16.4,2023-12-07T16:59:04+01:00,Yth_curr_tob_use
EUR,GRC,SEX_MLE,Data not available,,2023-12-07T16:59:34+01:00,Yth_curr_tob_use
EMR,MAR,SEX_MLE,7.3,7.3,2023-12-07T16:59:21+01:00,Yth_curr_tob_use
EUR,ROU,SEX_FMLE,Data not available,,2023-12-07T16:59:33+01:00,Yth_curr_tob_use
WPR,MHL,SEX_MLE,Data not available,,2023-12-07T16:59:31+01:00,Yth_curr_tob_use
EUR,ISR,SEX_BTSX,Data not available,,2023-12-07T16:59:40+01:00,Yth_curr_tob_use
AFR,GIN,SEX_BTSX,26.1,26.1,2023-12-07T16:59:20+01:00,Yth_curr_tob_use
EUR,BGR,SEX_FMLE,Data not available,,2023-12-07T16:59:48+01:00,Yth_curr_tob_use
EUR,GRC,SEX_FMLE,Data not available,,2023-12-07T16:59:34+01:00,Yth_curr_tob_use
AMR,SUR,SEX_MLE,17.1,17.1,2023-12-07T16:59:19+01:00,Yth_curr_tob_use
SEAR,BTN,SEX_MLE,31.2,31.2,2023-12-07T16:59:19+01:00,Yth_curr_tob_use
AFR,UGA,SEX_MLE,11.7,11.7,2023-12-07T16:59:13+01:00,Yth_curr_tob_use
WPR,COK,SEX_FMLE,13.9,13.9,2023-12-07T16:59:05+01:00,Yth_curr_tob_use
EUR,SVN,SEX_FMLE,Data not available,,2023-12-07T16:59:48+01:00,Yth_curr_tob_use
WPR,AUS,SEX_BTSX,Data not available,,2023-12-07T16:59:36+01:00,Yth_curr_tob_use
AMR,ATG,SEX_FMLE,7,7.0,2023-12-07T16:59:20+01:00,Yth_curr_tob_use
EMR,YEM,SEX_BTSX,18.7,18.7,2023-12-07T16:58:56+01:00,Yth_curr_tob_use
AFR,GMB,SEX_BTSX,10.5,10.5,2023-12-07T16:58:56+01:00,Yth_curr_tob_use
AFR,NAM,SEX_BTSX,11.2,11.2,2023-12-07T16:58:57+01:00,Yth_curr_tob_use
EUR,TUR,SEX_BTSX,17.9,17.9,2023-12-07T16:58:57+01:00,Yth_curr_tob_use
WPR,PNG,SEX_MLE,40.1,40.1,2023-12-07T16:59:19+01:00,Yth_curr_tob_use
AFR,NGA,SEX_BTSX,15.4,15.4,2023-12-07T16:59:12+01:00,Yth_curr_tob_use
EUR,GRC,SEX_BTSX,Data not available,,2023-12-07T16:59:34+01:00,Yth_curr_tob_use
AMR,BHS,SEX_FMLE,8.4,8.4,2023-12-07T16:58:57+01:00,Yth_curr_tob_use
AFR,CIV,SEX_MLE,Data not available,,2023-12-07T16:59:50+01:00,Yth_curr_tob_use
EUR,SVN,SEX_BTSX,Data not available,,2023-12-07T16:59:39+01:00,Yth_curr_tob_use
AMR,VCT,SEX_MLE,9.9,9.9,2023-12-07T16:59:05+01:00,Yth_curr_tob_use
EMR,JOR,SEX_FMLE,13.8,13.8,2023-12-07T16:59:12+01:00,Yth_curr_tob_use
AMR,DMA,SEX_MLE,30.4,30.4,2023-12-07T16:59:05+01:00,Yth_curr_tob_use
SEAR,MDV,SEX_FMLE,43.2,43.2,2023-12-07T16:58:57+01:00,Yth_curr_tob_use
AFR,SEN,SEX_FMLE,6.9,6.9,2023-12-07T16:59:20+01:00,Yth_curr_tob_use
EUR,SVN,SEX_MLE,Data not available,,2023-12-07T16:59:39+01:00,Yth_curr_tob_use
EUR,MDA,SEX_MLE,20.4,20.4,2023-12-07T16:58:58+01:00,Yth_curr_tob_use
EUR,DEU,SEX_MLE,Data not available,,2023-12-07T16:59:47+01:00,Yth_curr_tob_use
EUR,BIH,SEX_FMLE,21.1,21.1,2023-12-07T16:59:13+01:00,Yth_curr_tob_use
SEAR,NPL,SEX_FMLE,4.8,4.8,2023-12-07T16:59:05+01:00,Yth_curr_tob_use
EMR,BHR,SEX_FMLE,10.2,10.2,2023-12-07T16:58:56+01:00,Yth_curr_tob_use
EUR,UZB,SEX_MLE,2.3,2.3,2023-12-07T16:59:20+01:00,Yth_curr_tob_use
EUR,ALB,SEX_BTSX,15.3,15.3,2023-12-07T16:59:05+01:00,Yth_curr_tob_use
AMR,BLZ,SEX_FMLE,8.2,8.2,2023-12-07T16:59:05+01:00,Yth_curr_tob_use
WPR,MNG,SEX_MLE,21,21.0,2023-12-07T16:59:13+01:00,Yth_curr_tob_use
WPR,MYS,SEX_MLE,32.4,32.4,2023-12-07T16:58:57+01:00,Yth_curr_tob_use
AMR,BRA,SEX_FMLE,Data not available,,2023-12-07T16:59:39+01:00,Yth_curr_tob_use
EUR,KAZ,SEX_FMLE,Data not available,,2023-12-07T16:59:34+01:00,Yth_curr_tob_use
AFR,GMB,SEX_FMLE,5,5.0,2023-12-07T16:59:19+01:00,Yth_curr_tob_use
EUR,SMR,SEX_BTSX,7.4,7.4,2023-12-07T16:58:57+01:00,Yth_curr_tob_use
AFR,NAM,SEX_FMLE,8.9,8.9,2023-12-07T16:59:20+01:00,Yth_curr_tob_use
AFR,MWI,SEX_MLE,16.7,16.7,2023-12-07T16:58:57+01:00,Yth_curr_tob_use
WPR,JPN,SEX_BTSX,Data not available,,2023-12-07T16:59:37+01:00,Yth_curr_tob_use
AMR,VCT,SEX_FMLE,8.7,8.7,2023-12-07T16:58:57+01:00,Yth_curr_tob_use
AMR,SUR,SEX_FMLE,7.3,7.3,2023-12-07T16:58:57+01:00,Yth_curr_tob_use
EUR,MKD,SEX_FMLE,Data not available,,2023-12-07T16:59:47+01:00,Yth_curr_tob_use
EUR,FIN,SEX_BTSX,15,15.0,2023-12-07T16:59:13+01:00,Yth_curr_tob_use
AMR,ARG,SEX_FMLE,21.4,21.4,2023-12-07T16:59:05+01:00,Yth_curr_tob_use
EMR,ARE,SEX_MLE,17.8,17.8,2023-12-07T16:59:04+01:00,Yth_curr_tob_use
WPR,MHL,SEX_FMLE,Data not available,,2023-12-07T16:59:50+01:00,Yth_curr_tob_use
EUR,SRB,SEX_FMLE,Data not available,,2023-12-07T16:59:36+01:00,Yth_curr_tob_use
AMR,JAM,SEX_BTSX,15.6,15.6,2023-12-07T16:59:20+01:00,Yth_curr_tob_use
AMR,ATG,SEX_BTSX,7.5,7.5,2023-12-07T16:58:57+01:00,Yth_curr_tob_use
WPR,TON,SEX_BTSX,18.5,18.5,2023-12-07T16:59:12+01:00,Yth_curr_tob_use
EMR,SYR,SEX_FMLE,17.4,17.4,2023-12-07T16:59:11+01:00,Yth_curr_tob_use
WPR,LAO,SEX_FMLE,5.9,5.9,2023-12-07T16:59:12+01:00,Yth_curr_tob_use
EUR,EST,SEX_MLE,Data not available,,2023-12-07T16:59:48+01:00,Yth_curr_tob_use
WPR,VNM,SEX_MLE,4.2,4.2,2023-12-07T16:58:57+01:00,Yth_curr_tob_use
AMR,SLV,SEX_BTSX,0.9,0.9,2023-12-07T16:59:12+01:00,Yth_curr_tob_use
WPR,FSM,SEX_FMLE,25.1,25.1,2023-12-07T16:58:57+01:00,Yth_curr_tob_use
AMR,SUR,SEX_BTSX,11.7,11.7,2023-12-07T16:59:19+01:00,Yth_curr_tob_use
WPR,AUS,SEX_FMLE,Data not available,,2023-12-07T16:59:33+01:00,Yth_curr_tob_use
AFR,GIN,SEX_FMLE,20,20.0,2023-12-07T16:58:57+01:00,Yth_curr_tob_use
SEAR,IND,SEX_MLE,9.6,9.6,2023-12-07T16:59:21+01:00,Yth_curr_tob_use
EMR,LBY,SEX_MLE,11,11.0,2023-12-07T16:59:13+01:00,Yth_curr_tob_use
EMR,KWT,SEX_MLE,24.2,24.2,2023-12-07T16:59:20+01:00,Yth_curr_tob_use
AFR,CAF,SEX_FMLE,34.5,34.5,2023-12-07T16:59:06+01:00,Yth_curr_tob_use
AFR,CMR,SEX_MLE,13.8,13.8,2023-12-07T16:59:13+01:00,Yth_curr_tob_use
SEAR,MMR,SEX_FMLE,3.7,3.7,2023-12-07T16:59:05+01:00,Yth_curr_tob_use
AFR,BDI,SEX_MLE,20.7,20.7,2023-12-07T16:59:06+01:00,Yth_curr_tob_use
EUR,AUT,SEX_BTSX,Data not available,,2023-12-07T16:59:42+01:00,Yth_curr_tob_use
AFR,MOZ,SEX_BTSX,5.2,5.2,2023-12-07T16:59:20+01:00,Yth_curr_tob_use
WPR,SLB,SEX_BTSX,28.1,28.1,2023-12-07T16:59:19+01:00,Yth_curr_tob_use
WPR,MNG,SEX_FMLE,6.9,6.9,2023-12-07T16:59:13+01:00,Yth_curr_tob_use
AFR,RWA,SEX_FMLE,9.5,9.5,2023-12-07T16:59:20+01:00,Yth_curr_tob_use
EMR,BHR,SEX_MLE,26.5,26.5,2023-12-07T16:59:19+01:00,Yth_curr_tob_use
AMR,NIC,SEX_FMLE,11.8,11.8,2023-12-07T16:59:05+01:00,Yth_curr_tob_use
AFR,UGA,SEX_FMLE,9.4,9.4,2023-12-07T16:59:21+01:00,Yth_curr_tob_use
EUR,AUT,SEX_MLE,Data not available,,2023-12-07T16:59:28+01:00,Yth_curr_tob_use
WPR,IDN,SEX_BTSX,19.2,19.2,2023-12-07T16:59:06+01:00,Yth_curr_tob_use
AFR,MUS,SEX_FMLE,13.7,13.7,2023-12-07T16:59:12+01:00,Yth_curr_tob_use
EUR,ESP,SEX_FMLE,Data not available,,2023-12-07T16:59:42+01:00,Yth_curr_tob_use
EUR,ALB,SEX_MLE,20.2,20.2,2023-12-07T16:58:56+01:00,Yth_curr_tob_use
WPR,FSM,SEX_MLE,34.1,34.1,2023-12-07T16:59:20+01:00,Yth_curr_tob_use
AFR,STP,SEX_FMLE,22.7,22.7,2023-12-07T16:59:05+01:00,Yth_curr_tob_use
EUR,TUR,SEX_MLE,23.2,23.2,2023-12-07T16:59:06+01:00,Yth_curr_tob_use
EUR,AZE,SEX_BTSX,Data not available,,2023-12-07T16:59:43+01:00,Yth_curr_tob_use
AFR,MUS,SEX_MLE,22.8,22.8,2023-12-07T16:59:12+01:00,Yth_curr_tob_use
AMR,ARG,SEX_BTSX,20.2,20.2,2023-12-07T16:59:05+01:00,Yth_curr_tob_use
AFR,COM,SEX_FMLE,7.7,7.7,2023-12-07T16:59:20+01:00,Yth_curr_tob_use
AFR,TGO,SEX_BTSX,3.9,3.9,2023-12-07T16:59:06+01:00,Yth_curr_tob_use
EUR,TJK,SEX_BTSX,3,3.0,2023-12-07T16:59:13+01:00,Yth_curr_tob_use
EUR,UKR,SEX_MLE,Data not available,,2023-12-07T16:59:51+01:00,Yth_curr_tob_use
EUR,SWE,SEX_FMLE,15,15.0,2023-12-07T16:59:06+01:00,Yth_curr_tob_use
EUR,AZE,SEX_FMLE,Data not available,,2023-12-07T16:59:42+01:00,Yth_curr_tob_use
EMR,IRQ,SEX_FMLE,11.4,11.4,2023-12-07T16:58:57+01:00,Yth_curr_tob_use
EMR,OMN,SEX_MLE,9.2,9.2,2023-12-07T16:59:19+01:00,Yth_curr_tob_use
EUR,UKR,SEX_FMLE,Data not available,,2023-12-07T16:59:36+01:00,Yth_curr_tob_use
AFR,GIN,SEX_MLE,30.8,30.8,2023-12-07T16:59:20+01:00,Yth_curr_tob_use
EMR,LBY,SEX_FMLE,5,5.0,2023-12-07T16:59:13+01:00,Yth_curr_tob_use
WPR,NZL,SEX_MLE,Data not available,,2023-12-07T16:59:30+01:00,Yth_curr_tob_use
WPR,MHL,SEX_BTSX,Data not available,,2023-12-07T16:59:31+01:00,Yth_curr_tob_use
EUR,ARM,SEX_BTSX,Data not available,,2023-12-07T16:59:42+01:00,Yth_curr_tob_use
AFR,GAB,SEX_FMLE,8.8,8.8,2023-12-07T16:59:11+01:00,Yth_curr_tob_use
EUR,HRV,SEX_FMLE,Data not available,,2023-12-07T16:59:30+01:00,Yth_curr_tob_use
SEAR,MDV,SEX_BTSX,45.7,45.7,2023-12-07T16:59:20+01:00,Yth_curr_tob_use
WPR,AUS,SEX_MLE,Data not available,,2023-12-07T16:59:31+01:00,Yth_curr_tob_use
WPR,COK,SEX_MLE,29.7,29.7,2023-12-07T16:59:05+01:00,Yth_curr_tob_use
AFR,GHA,SEX_MLE,8.8,8.8,2023-12-07T16:58:56+01:00,Yth_curr_tob_use
EUR,HRV,SEX_MLE,Data not available,,2023-12-07T16:59:51+01:00,Yth_curr_tob_use
AFR,ERI,SEX_MLE,7.8,7.8,2023-12-07T16:59:13+01:00,Yth_curr_tob_use
EMR,PAK,SEX_MLE,13.3,13.3,2023-12-07T16:58:56+01:00,Yth_curr_tob_use
AFR,SLE,SEX_FMLE,9.7,9.7,2023-12-07T16:59:12+01:00,Yth_curr_tob_use
EMR,SOM,SEX_MLE,15.5,15.5,2023-12-07T16:59:19+01:00,Yth_curr_tob_use
AFR,AGO,SEX_MLE,20.2,20.2,2023-12-07T16:59:13+01:00,Yth_curr_tob_use
EUR,ITA,SEX_MLE,Data not available,,2023-12-07T16:59:28+01:00,Yth_curr_tob_use
EMR,PSE,SEX_FMLE,19.7,19.7,2023-12-07T16:58:56+01:00,Yth_curr_tob_use
WPR,VUT,SEX_BTSX,16.9,16.9,2023-12-07T16:58:57+01:00,Yth_curr_tob_use
EUR,RUS,SEX_FMLE,11.9,11.9,2023-12-07T16:59:13+01:00,Yth_curr_tob_use
EUR,UKR,SEX_BTSX,Data not available,,2023-12-07T16:59:47+01:00,Yth_curr_tob_use
EMR,SOM,SEX_BTSX,15.6,15.6,2023-12-07T16:59:19+01:00,Yth_curr_tob_use
EMR,SDN,SEX_FMLE,7.3,7.3,2023-12-07T16:58:56+01:00,Yth_curr_tob_use
WPR,SGP,SEX_BTSX,Data not available,,2023-12-07T16:59:50+01:00,Yth_curr_tob_use
AFR,NAM,SEX_MLE,14,14.0,2023-12-07T16:58:57+01:00,Yth_curr_tob_use
WPR,MYS,SEX_BTSX,20.9,20.9,2023-12-07T16:58:57+01:00,Yth_curr_tob_use
AMR,BHS,SEX_BTSX,12.6,12.6,2023-12-07T16:59:11+01:00,Yth_curr_tob_use
AFR,LBR,SEX_FMLE,10.9,10.9,2023-12-07T16:59:12+01:00,Yth_curr_tob_use
SEAR,TLS,SEX_BTSX,30.9,30.9,2023-12-07T16:58:56+01:00,Yth_curr_tob_use
SEAR,THA,SEX_MLE,21.8,21.8,2023-12-07T16:59:11+01:00,Yth_curr_tob_use
AMR,GTM,SEX_BTSX,17.1,17.1,2023-12-07T16:58:57+01:00,Yth_curr_tob_use
EMR,AFG,SEX_MLE,10.1,10.1,2023-12-07T16:58:56+01:00,Yth_curr_tob_use
AFR,GNQ,SEX_FMLE,17.3,17.3,2023-12-07T16:59:06+01:00,Yth_curr_tob_use
WPR,KOR,SEX_BTSX,Data not available,,2023-12-07T16:59:28+01:00,Yth_curr_tob_use
AFR,TZA,SEX_MLE,6.5,6.5,2023-12-07T16:59:21+01:00,Yth_curr_tob_use
EUR,KGZ,SEX_MLE,9.5,9.5,2023-12-07T16:59:19+01:00,Yth_curr_tob_use
EUR,KAZ,SEX_MLE,Data not available,,2023-12-07T16:59:34+01:00,Yth_curr_tob_use
AFR,ZMB,SEX_BTSX,25.6,25.6,2023-12-07T16:59:13+01:00,Yth_curr_tob_use
EMR,KWT,SEX_FMLE,9.8,9.8,2023-12-07T16:59:06+01:00,Yth_curr_tob_use
AFR,CPV,SEX_BTSX,Data not available,,2023-12-07T16:59:48+01:00,Yth_curr_tob_use
EMR,AFG,SEX_FMLE,5.6,5.6,2023-12-07T16:59:04+01:00,Yth_curr_tob_use
EUR,BLR,SEX_MLE,7.2,7.2,2023-12-07T16:59:05+01:00,Yth_curr_tob_use
AFR,CPV,SEX_FMLE,Data not available,,2023-12-07T16:59:52+01:00,Yth_curr_tob_use
AMR,CHL,SEX_MLE,Data not available,,2023-12-07T16:59:40+01:00,Yth_curr_tob_use
EUR,CZE,SEX_MLE,Data not available,,2023-12-07T16:59:36+01:00,Yth_curr_tob_use
EUR,BEL,SEX_MLE,Data not available,,2023-12-07T16:59:33+01:00,Yth_curr_tob_use
AFR,MUS,SEX_BTSX,18,18.0,2023-12-07T16:59:12+01:00,Yth_curr_tob_use
AFR,GAB,SEX_MLE,9.2,9.2,2023-12-07T16:59:11+01:00,Yth_curr_tob_use
AMR,TTO,SEX_MLE,17.3,17.3,2023-12-07T16:59:11+01:00,Yth_curr_tob_use
EUR,ISL,SEX_FMLE,Data not available,,2023-12-07T16:59:45+01:00,Yth_curr_tob_use
AMR,COL,SEX_BTSX,20.2,20.2,2023-12-07T16:58:57+01:00,Yth_curr_tob_use
EUR,MNE,SEX_MLE,Data not available,,2023-12-07T16:59:42+01:00,Yth_curr_tob_use
EUR,GEO,SEX_FMLE,Data not available,,2023-12-07T16:59:43+01:00,Yth_curr_tob_use
SEAR,BGD,SEX_MLE,13.2,13.2,2023-12-07T16:59:05+01:00,Yth_curr_tob_use
EUR,PRT,SEX_FMLE,Data not available,,2023-12-07T16:59:47+01:00,Yth_curr_tob_use
WPR,VUT,SEX_MLE,19.5,19.5,2023-12-07T16:58:57+01:00,Yth_curr_tob_use
WPR,WSM,SEX_BTSX,15.1,15.1,2023-12-07T16:59:20+01:00,Yth_curr_tob_use
AFR,DZA,SEX_FMLE,2.6,2.6,2023-12-07T16:58:58+01:00,Yth_curr_tob_use
EUR,ROU,SEX_BTSX,Data not available,,2023-12-07T16:59:42+01:00,Yth_curr_tob_use
EUR,TKM,SEX_FMLE,0.4,0.4,2023-12-07T16:59:20+01:00,Yth_curr_tob_use
EUR,ARM,SEX_MLE,Data not available,,2023-12-07T16:59:42+01:00,Yth_curr_tob_use
EUR,SMR,SEX_FMLE,7.4,7.4,2023-12-07T16:59:20+01:00,Yth_curr_tob_use
EUR,KAZ,SEX_BTSX,Data not available,,2023-12-07T16:59:45+01:00,Yth_curr_tob_use
EUR,MLT,SEX_MLE,Data not available,,2023-12-07T16:59:50+01:00,Yth_curr_tob_use
AMR,ECU,SEX_MLE,15.3,15.3,2023-12-07T16:59:12+01:00,Yth_curr_tob_use
AMR,DMA,SEX_BTSX,25.3,25.3,2023-12-07T16:59:05+01:00,Yth_curr_tob_use
AFR,COG,SEX_MLE,14.9,14.9,2023-12-07T16:59:20+01:00,Yth_curr_tob_use
EUR,MNE,SEX_BTSX,Data not available,,2023-12-07T16:59:42+01:00,Yth_curr_tob_use
EUR,PRT,SEX_BTSX,Data not available,,2023-12-07T16:59:28+01:00,Yth_curr_tob_use
WPR,WSM,SEX_MLE,22.5,22.5,2023-12-07T16:59:05+01:00,Yth_curr_tob_use
AFR,MLI,SEX_FMLE,8.8,8.8,2023-12-07T16:59:12+01:00,Yth_curr_tob_use
AMR,DOM,SEX_BTSX,7.4,7.4,2023-12-07T16:59:12+01:00,Yth_curr_tob_use
AFR,ZAF,SEX_MLE,Data not available,,2023-12-07T16:59:42+01:00,Yth_curr_tob_use
EUR,ISL,SEX_BTSX,Data not available,,2023-12-07T16:59:30+01:00,Yth_curr_tob_use
AMR,PRY,SEX_FMLE,7.2,7.2,2023-12-07T16:58:57+01:00,Yth_curr_tob_use
AMR,ATG,SEX_MLE,7.9,7.9,2023-12-07T16:59:05+01:00,Yth_curr_tob_use
WPR,NZL,SEX_FMLE,Data not available,,2023-12-07T16:59:33+01:00,Yth_curr_tob_use
EUR,ISR,SEX_FMLE,Data not available,,2023-12-07T16:59:28+01:00,Yth_curr_tob_use
EUR,ITA,SEX_FMLE,Data not available,,2023-12-07T16:59:47+01:00,Yth_curr_tob_use
AMR,HTI,SEX_FMLE,19.2,19.2,2023-12-07T16:58:57+01:00,Yth_curr_tob_use
AFR,GAB,SEX_BTSX,9.2,9.2,2023-12-07T16:59:11+01:00,Yth_curr_tob_use
EMR,IRQ,SEX_MLE,19.5,19.5,2023-12-07T16:59:20+01:00,Yth_curr_tob_use
EUR,MDA,SEX_FMLE,11.8,11.8,2023-12-07T16:59:21+01:00,Yth_curr_tob_use
AFR,RWA,SEX_BTSX,11.5,11.5,2023-12-07T16:58:57+01:00,Yth_curr_tob_use
EUR,HUN,SEX_FMLE,15,15.0,2023-12-07T16:59:20+01:00,Yth_curr_tob_use
AMR,MEX,SEX_FMLE,17.7,17.7,2023-12-07T16:59:11+01:00,Yth_curr_tob_use
AMR,KNA,SEX_BTSX,9.2,9.2,2023-12-07T16:58:57+01:00,Yth_curr_tob_use
AMR,KNA,SEX_FMLE,7.8,7.8,2023-12-07T16:59:20+01:00,Yth_curr_tob_use
AFR,ETH,SEX_FMLE,5.8,5.8,2023-12-07T16:59:19+01:00,Yth_curr_tob_use
EUR,BEL,SEX_FMLE,Data not available,,2023-12-07T16:59:50+01:00,Yth_curr_tob_use
AFR,DZA,SEX_MLE,17.4,17.4,2023-12-07T16:58:58+01:00,Yth_curr_tob_use
AFR,MDG,SEX_FMLE,6.8,6.8,2023-12-07T16:59:11+01:00,Yth_curr_tob_use
EUR,MKD,SEX_BTSX,Data not available,,2023-12-07T16:59:33+01:00,Yth_curr_tob_use
AFR,NER,SEX_BTSX,8.6,8.6,2023-12-07T16:59:05+01:00,Yth_curr_tob_use
AMR,GRD,SEX_MLE,12.5,12.5,2023-12-07T16:59:05+01:00,Yth_curr_tob_use
AFR,BEN,SEX_BTSX,5.3,5.3,2023-12-07T16:59:13+01:00,Yth_curr_tob_use
EMR,DJI,SEX_MLE,17.8,17.8,2023-12-07T16:59:05+01:00,Yth_curr_tob_use
AFR,SWZ,SEX_MLE,15.8,15.8,2023-12-07T16:59:19+01:00,Yth_curr_tob_use
AFR,NGA,SEX_MLE,19.2,19.2,2023-12-07T16:59:05+01:00,Yth_curr_tob_use
EMR,SDN,SEX_MLE,14.5,14.5,2023-12-07T16:59:19+01:00,Yth_curr_tob_use
EUR,LVA,SEX_FMLE,21.1,21.1,2023-12-07T16:59:06+01:00,Yth_curr_tob_use
EUR,MCO,SEX_MLE,Data not available,,2023-12-07T16:59:43+01:00,Yth_curr_tob_use
